# ENERGY SUPPLY GROUP 28,
# Wind park in Luxemburg with 140 turbines.,
#,
# time [s], power [MW]
14218200,16.250318
14219100,10.172157
14220000,7.388537
14220900,2.307419
14221800,0
14222700,0
14223600,0
14224500,0
14225400,0
14226300,0
14227200,0
14228100,0
14229000,0
14229900,0
14230800,0
14231700,0
14232600,0
14233500,0
14234400,0
14235300,0
14236200,0
14237100,0
14238000,0
14238900,0
14239800,0
14240700,0
14241600,0
14242500,0
14243400,0
14244300,0
14245200,0
14246100,0
14247000,0
14247900,0
14248800,0
14249700,0
14250600,0
14251500,0
14252400,0
14253300,0
14254200,0
14255100,0
14256000,0
14256900,0
14257800,0
14258700,0
14259600,0
14260500,0
14261400,0
14262300,0
14263200,0
14264100,0
14265000,0
14265900,0
14266800,0
14267700,0
14268600,0
14269500,0
14270400,0
14271300,0
14272200,0
14273100,0
14274000,2.307419
14274900,7.388537
14275800,13.12443
14276700,19.554781
14277600,26.719273
14278500,34.657589
14279400,43.409414
14280300,48.102793
14281200,58.149286
14282100,58.149286
14283000,63.51232
14283900,69.108495
14284800,69.108495
14285700,69.108495
14286600,69.108495
14287500,69.108495
14288400,69.108495
14289300,69.108495
14290200,63.51232
14291100,63.51232
14292000,63.51232
14292900,58.149286
14293800,53.01443
14294700,53.01443
14295600,48.102793
14296500,43.409414
14297400,43.409414
14298300,38.929333
14299200,34.657589
14300100,30.589223
14301000,30.589223
14301900,26.719273
14302800,23.042779
14303700,23.042779
14304600,19.554781
14305500,16.250318
14306400,16.250318
14307300,13.12443
14308200,10.172157
14309100,10.172157
14310000,7.388537
14310900,4.768612
14311800,4.768612
14312700,2.307419
14313600,0
14314500,0
14315400,0
14316300,0
14317200,0
14318100,0
14319000,0
14319900,0
14320800,0
14321700,0
14322600,0
14323500,0
14324400,0
14325300,0
14326200,0
14327100,0
14328000,0
14328900,0
14329800,0
14330700,0
14331600,0
14332500,0
14333400,0
14334300,0
14335200,0
14336100,0
14337000,0
14337900,0
14338800,0
14339700,0
14340600,0
14341500,0
14342400,0
14343300,0
14344200,0
14345100,0
14346000,0
14346900,0
14347800,0
14348700,0
14349600,0
14350500,0
14351400,0
14352300,0
14353200,0
14354100,0
14355000,0
14355900,0
14356800,0
14357700,0
14358600,0
14359500,0
14360400,0
14361300,0
14362200,0
14363100,0
14364000,0
14364900,0
14365800,0
14366700,0
14367600,0
14368500,2.307419
14369400,4.768612
14370300,7.388537
14371200,10.172157
14372100,10.172157
14373000,10.172157
14373900,10.172157
14374800,13.12443
14375700,10.172157
14376600,10.172157
14377500,10.172157
14378400,10.172157
14379300,7.388537
14380200,7.388537
14381100,7.388537
14382000,4.768612
14382900,4.768612
14383800,4.768612
14384700,2.307419
14385600,2.307419
14386500,0
14387400,0
14388300,0
14389200,0
14390100,0
14391000,0
14391900,0
14392800,0
14393700,0
14394600,0
14395500,0
14396400,0
14397300,0
14398200,0
14399100,0
14400000,0
14400900,0
14401800,0
14402700,0
14403600,0
14404500,0
14405400,0
14406300,0
14407200,0
14408100,0
14409000,0
14409900,0
14410800,0
14411700,0
14412600,0
14413500,0
14414400,0
14415300,0
14416200,0
14417100,0
14418000,0
14418900,0
14419800,0
14420700,0
14421600,0
14422500,0
14423400,0
14424300,0
14425200,0
14426100,0
14427000,0
14427900,0
14428800,0
14429700,0
14430600,0
14431500,0
14432400,0
14433300,0
14434200,0
14435100,0
14436000,0
14436900,0
14437800,0
14438700,0
14439600,0
14440500,0
14441400,0
14442300,0
14443200,0
14444100,0
14445000,0
14445900,0
14446800,0
14447700,0
14448600,0
14449500,0
14450400,0
14451300,0
14452200,0
14453100,0
14454000,0
14454900,0
14455800,0
14456700,0
14457600,0
14458500,0
14459400,0
14460300,0
14461200,0
14462100,0
14463000,0
14463900,0
14464800,0
14465700,0
14466600,0
14467500,0
14468400,0
14469300,0
14470200,0
14471100,0
14472000,0
14472900,0
14473800,0
14474700,0
14475600,0
14476500,0
14477400,0
14478300,0
14479200,0
14480100,0
14481000,0
14481900,0
14482800,0
14483700,0
14484600,0
14485500,0
14486400,0
14487300,0
14488200,0
14489100,0
14490000,0
14490900,0
14491800,0
14492700,0
14493600,0
14494500,0
14495400,0
14496300,0
14497200,0
14498100,0
14499000,0
14499900,0
14500800,0
14501700,0
14502600,0
14503500,0
14504400,0
14505300,0
14506200,0
14507100,0
14508000,0
14508900,0
14509800,0
14510700,0
14511600,0
14512500,0
14513400,0
14514300,0
14515200,0
14516100,0
14517000,0
14517900,0
14518800,0
14519700,0
14520600,0
14521500,0
14522400,0
14523300,0
14524200,0
14525100,0
14526000,0
14526900,0
14527800,0
14528700,0
14529600,0
14530500,0
14531400,0
14532300,0
14533200,0
14534100,0
14535000,0
14535900,0
14536800,0
14537700,0
14538600,0
14539500,0
14540400,0
14541300,0
14542200,0
14543100,0
14544000,0
14544900,0
14545800,0
14546700,0
14547600,0
14548500,0
14549400,0
14550300,0
14551200,0
14552100,0
14553000,0
14553900,0
14554800,0
14555700,0
14556600,0
14557500,0
14558400,0
14559300,0
14560200,0
14561100,0
14562000,0
14562900,0
14563800,0
14564700,0
14565600,0
14566500,0
14567400,0
14568300,0
14569200,0
14570100,0
14571000,0
14571900,0
14572800,0
14573700,0
14574600,0
14575500,0
14576400,0
14577300,0
14578200,0
14579100,0
14580000,0
14580900,0
14581800,0
14582700,0
14583600,0
14584500,0
14585400,0
14586300,0
14587200,0
14588100,0
14589000,0
14589900,0
14590800,0
14591700,0
14592600,0
14593500,0
14594400,0
14595300,0
14596200,0
14597100,0
14598000,0
14598900,0
14599800,0
14600700,0
14601600,0
14602500,0
14603400,0
14604300,0
14605200,0
14606100,0
14607000,0
14607900,0
14608800,0
14609700,0
14610600,0
14611500,0
14612400,0
14613300,0
14614200,0
14615100,0
14616000,0
14616900,0
14617800,0
14618700,2.307419
14619600,7.388537
14620500,10.172157
14621400,10.172157
14622300,10.172157
14623200,13.12443
14624100,16.250318
14625000,19.554781
14625900,23.042779
14626800,26.719273
14627700,30.589223
14628600,34.657589
14629500,43.409414
14630400,48.102793
14631300,48.102793
14632200,53.01443
14633100,53.01443
14634000,53.01443
14634900,48.102793
14635800,38.929333
14636700,34.657589
14637600,26.719273
14638500,19.554781
14639400,13.12443
14640300,7.388537
14641200,0
14642100,0
14643000,0
14643900,0
14644800,0
14645700,0
14646600,0
14647500,0
14648400,4.768612
14649300,7.388537
14650200,10.172157
14651100,13.12443
14652000,16.250318
14652900,16.250318
14653800,16.250318
14654700,16.250318
14655600,13.12443
14656500,10.172157
14657400,4.768612
14658300,0
14659200,0
14660100,0
14661000,0
14661900,0
14662800,0
14663700,0
14664600,0
14665500,0
14666400,0
14667300,0
14668200,0
14669100,0
14670000,0
14670900,0
14671800,0
14672700,0
14673600,0
14674500,0
14675400,0
14676300,0
14677200,0
14678100,0
14679000,0
14679900,0
14680800,0
14681700,0
14682600,0
14683500,0
14684400,0
14685300,0
14686200,0
14687100,0
14688000,0
14688900,0
14689800,0
14690700,0
14691600,0
14692500,0
14693400,0
14694300,0
14695200,0
14696100,0
14697000,0
14697900,0
14698800,0
14699700,0
14700600,0
14701500,0
14702400,0
14703300,0
14704200,0
14705100,0
14706000,0
14706900,0
14707800,0
14708700,0
14709600,0
14710500,0
14711400,0
14712300,0
14713200,4.768612
14714100,7.388537
14715000,10.172157
14715900,13.12443
14716800,16.250318
14717700,19.554781
14718600,19.554781
14719500,23.042779
14720400,26.719273
14721300,26.719273
14722200,26.719273
14723100,26.719273
14724000,26.719273
14724900,26.719273
14725800,26.719273
14726700,26.719273
14727600,26.719273
14728500,23.042779
14729400,23.042779
14730300,19.554781
14731200,19.554781
14732100,19.554781
14733000,19.554781
14733900,19.554781
14734800,19.554781
14735700,19.554781
14736600,16.250318
14737500,16.250318
14738400,16.250318
14739300,16.250318
14740200,16.250318
14741100,13.12443
14742000,13.12443
14742900,13.12443
14743800,10.172157
14744700,10.172157
14745600,10.172157
14746500,7.388537
14747400,4.768612
14748300,2.307419
14749200,2.307419
14750100,0
14751000,0
14751900,0
14752800,0
14753700,0
14754600,0
14755500,0
14756400,0
14757300,0
14758200,0
14759100,0
14760000,0
14760900,0
14761800,0
14762700,0
14763600,0
14764500,0
14765400,0
14766300,0
14767200,0
14768100,0
14769000,0
14769900,0
14770800,0
14771700,0
14772600,0
14773500,0
14774400,0
14775300,0
14776200,0
14777100,0
14778000,0
14778900,0
14779800,0
14780700,0
14781600,0
14782500,0
14783400,0
14784300,0
14785200,0
14786100,0
14787000,0
14787900,0
14788800,0
14789700,0
14790600,0
14791500,0
14792400,0
14793300,0
14794200,0
14795100,0
14796000,0
14796900,0
14797800,0
14798700,0
14799600,0
14800500,0
14801400,0
14802300,0
14803200,0
14804100,0
14805000,0
14805900,0
14806800,0
14807700,0
14808600,0
14809500,0
14810400,0
14811300,0
14812200,0
14813100,0
14814000,0
14814900,0
14815800,0
14816700,0
14817600,0
14818500,0
14819400,0
14820300,0
14821200,0
14822100,0
14823000,0
14823900,0
14824800,0
14825700,0
14826600,0
14827500,0
14828400,0
14829300,0
14830200,0
14831100,0
14832000,0
14832900,0
14833800,0
14834700,0
14835600,0
14836500,0
14837400,0
14838300,0
14839200,0
14840100,0
14841000,0
14841900,0
14842800,0
14843700,0
14844600,0
14845500,0
14846400,0
14847300,0
14848200,0
14849100,0
14850000,0
14850900,0
14851800,0
14852700,0
14853600,0
14854500,0
14855400,0
14856300,0
14857200,0
14858100,0
14859000,0
14859900,0
14860800,0
14861700,0
14862600,0
14863500,0
14864400,0
14865300,0
14866200,0
14867100,0
14868000,0
14868900,0
14869800,0
14870700,0
14871600,0
14872500,0
14873400,0
14874300,0
14875200,2.307419
14876100,2.307419
14877000,0
14877900,0
14878800,0
14879700,0
14880600,0
14881500,0
14882400,0
14883300,2.307419
14884200,2.307419
14885100,4.768612
14886000,4.768612
14886900,4.768612
14887800,4.768612
14888700,4.768612
14889600,4.768612
14890500,4.768612
14891400,2.307419
14892300,2.307419
14893200,2.307419
14894100,0
14895000,0
14895900,0
14896800,0
14897700,0
14898600,0
14899500,0
14900400,0
14901300,0
14902200,0
14903100,0
14904000,0
14904900,0
14905800,0
14906700,0
14907600,0
14908500,0
14909400,0
14910300,0
14911200,0
14912100,0
14913000,0
14913900,0
14914800,0
14915700,0
14916600,0
14917500,0
14918400,0
14919300,0
14920200,0
14921100,0
14922000,0
14922900,0
14923800,0
14924700,0
14925600,0
14926500,0
14927400,0
14928300,0
14929200,0
14930100,0
14931000,0
14931900,0
14932800,0
14933700,0
14934600,0
14935500,0
14936400,0
14937300,0
14938200,0
14939100,0
14940000,0
14940900,0
14941800,0
14942700,0
14943600,0
14944500,0
14945400,0
14946300,0
14947200,0
14948100,0
14949000,0
14949900,0
14950800,0
14951700,0
14952600,0
14953500,0
14954400,0
14955300,0
14956200,0
14957100,0
14958000,0
14958900,0
14959800,0
14960700,0
14961600,0
14962500,0
14963400,0
14964300,0
14965200,0
14966100,0
14967000,0
14967900,0
14968800,4.768612
14969700,7.388537
14970600,10.172157
14971500,13.12443
14972400,16.250318
14973300,16.250318
14974200,19.554781
14975100,23.042779
14976000,23.042779
14976900,26.719273
14977800,26.719273
14978700,26.719273
14979600,30.589223
14980500,30.589223
14981400,34.657589
14982300,34.657589
14983200,34.657589
14984100,38.929333
14985000,38.929333
14985900,38.929333
14986800,43.409414
14987700,43.409414
14988600,43.409414
14989500,43.409414
14990400,43.409414
14991300,43.409414
14992200,43.409414
14993100,43.409414
14994000,43.409414
14994900,38.929333
14995800,38.929333
14996700,38.929333
14997600,34.657589
14998500,34.657589
14999400,30.589223
15000300,26.719273
15001200,26.719273
15002100,23.042779
15003000,19.554781
15003900,16.250318
15004800,13.12443
15005700,7.388537
15006600,4.768612
15007500,0
15008400,0
15009300,0
15010200,0
15011100,0
15012000,0
15012900,0
15013800,0
15014700,0
15015600,0
15016500,0
15017400,0
15018300,0
15019200,0
15020100,0
15021000,0
15021900,0
15022800,0
15023700,0
15024600,0
15025500,0
15026400,0
15027300,0
15028200,0
15029100,0
15030000,0
15030900,0
15031800,0
15032700,0
15033600,0
15034500,0
15035400,0
15036300,0
15037200,0
15038100,0
15039000,0
15039900,0
15040800,0
15041700,0
15042600,0
15043500,0
15044400,0
15045300,0
15046200,0
15047100,0
15048000,0
15048900,0
15049800,2.307419
15050700,2.307419
15051600,2.307419
15052500,4.768612
15053400,7.388537
15054300,13.12443
15055200,16.250318
15056100,16.250318
15057000,19.554781
15057900,23.042779
15058800,23.042779
15059700,23.042779
15060600,23.042779
15061500,23.042779
15062400,26.719273
15063300,23.042779
15064200,23.042779
15065100,19.554781
15066000,19.554781
15066900,16.250318
15067800,13.12443
15068700,10.172157
15069600,10.172157
15070500,7.388537
15071400,2.307419
15072300,0
15073200,0
15074100,0
15075000,0
15075900,0
15076800,0
15077700,0
15078600,0
15079500,0
15080400,0
15081300,0
15082200,0
15083100,0
15084000,0
15084900,0
15085800,0
15086700,0
15087600,0
15088500,0
15089400,0
15090300,0
15091200,0
15092100,0
15093000,0
15093900,0
15094800,0
15095700,0
15096600,0
15097500,0
15098400,0
15099300,0
15100200,0
15101100,0
15102000,0
15102900,0
15103800,0
15104700,0
15105600,0
15106500,0
15107400,0
15108300,0
15109200,0
15110100,0
15111000,0
15111900,0
15112800,0
15113700,0
15114600,0
15115500,0
15116400,0
15117300,0
15118200,0
15119100,0
15120000,0
15120900,0
15121800,0
15122700,0
15123600,0
15124500,0
15125400,0
15126300,0
15127200,0
15128100,0
15129000,0
15129900,0
15130800,0
15131700,0
15132600,0
15133500,0
15134400,2.307419
15135300,2.307419
15136200,2.307419
15137100,2.307419
15138000,2.307419
15138900,2.307419
15139800,2.307419
15140700,2.307419
15141600,2.307419
15142500,2.307419
15143400,4.768612
15144300,4.768612
15145200,7.388537
15146100,10.172157
15147000,10.172157
15147900,13.12443
15148800,16.250318
15149700,19.554781
15150600,23.042779
15151500,26.719273
15152400,26.719273
15153300,30.589223
15154200,34.657589
15155100,34.657589
15156000,38.929333
15156900,38.929333
15157800,38.929333
15158700,43.409414
15159600,43.409414
15160500,43.409414
15161400,43.409414
15162300,43.409414
15163200,43.409414
15164100,38.929333
15165000,38.929333
15165900,38.929333
15166800,34.657589
15167700,34.657589
15168600,30.589223
15169500,30.589223
15170400,26.719273
15171300,23.042779
15172200,19.554781
15173100,16.250318
15174000,10.172157
15174900,4.768612
15175800,0
15176700,0
15177600,0
15178500,0
15179400,0
15180300,0
15181200,0
15182100,0
15183000,0
15183900,0
15184800,0
15185700,0
15186600,0
15187500,0
15188400,0
15189300,0
15190200,0
15191100,0
15192000,0
15192900,0
15193800,0
15194700,0
15195600,0
15196500,0
15197400,0
15198300,0
15199200,0
15200100,0
15201000,0
15201900,0
15202800,0
15203700,0
15204600,0
15205500,0
15206400,0
15207300,0
15208200,0
15209100,0
15210000,0
15210900,0
15211800,0
15212700,0
15213600,0
15214500,0
15215400,0
15216300,0
15217200,0
15218100,0
15219000,0
15219900,0
15220800,0
15221700,0
15222600,0
15223500,0
15224400,0
15225300,0
15226200,0
15227100,0
15228000,0
15228900,0
15229800,0
15230700,0
15231600,0
15232500,0
15233400,0
15234300,0
15235200,0
15236100,0
15237000,0
15237900,0
15238800,0
15239700,0
15240600,0
15241500,0
15242400,0
15243300,0
15244200,0
15245100,0
15246000,0
15246900,0
15247800,0
15248700,0
15249600,0
15250500,0
15251400,0
15252300,0
15253200,0
15254100,0
15255000,0
15255900,0
15256800,0
15257700,0
15258600,0
15259500,0
15260400,0
15261300,0
15262200,0
15263100,0
15264000,0
15264900,0
15265800,0
15266700,0
15267600,0
15268500,0
15269400,0
15270300,0
15271200,0
15272100,0
15273000,0
15273900,0
15274800,0
15275700,0
15276600,4.768612
15277500,10.172157
15278400,16.250318
15279300,16.250318
15280200,19.554781
15281100,19.554781
15282000,23.042779
15282900,23.042779
15283800,19.554781
15284700,19.554781
15285600,19.554781
15286500,19.554781
15287400,19.554781
15288300,19.554781
15289200,16.250318
15290100,16.250318
15291000,16.250318
15291900,16.250318
15292800,13.12443
15293700,10.172157
15294600,7.388537
15295500,7.388537
15296400,4.768612
15297300,4.768612
15298200,4.768612
15299100,2.307419
15300000,2.307419
15300900,2.307419
15301800,2.307419
15302700,2.307419
15303600,4.768612
15304500,7.388537
15305400,10.172157
15306300,13.12443
15307200,16.250318
15308100,19.554781
15309000,23.042779
15309900,26.719273
15310800,30.589223
15311700,30.589223
15312600,34.657589
15313500,34.657589
15314400,34.657589
15315300,34.657589
15316200,34.657589
15317100,34.657589
15318000,34.657589
15318900,34.657589
15319800,30.589223
15320700,30.589223
15321600,30.589223
15322500,26.719273
15323400,26.719273
15324300,26.719273
15325200,23.042779
15326100,23.042779
15327000,19.554781
15327900,19.554781
15328800,16.250318
15329700,16.250318
15330600,13.12443
15331500,13.12443
15332400,10.172157
15333300,10.172157
15334200,10.172157
15335100,10.172157
15336000,10.172157
15336900,10.172157
15337800,10.172157
15338700,10.172157
15339600,10.172157
15340500,13.12443
15341400,13.12443
15342300,13.12443
15343200,16.250318
15344100,16.250318
15345000,16.250318
15345900,16.250318
15346800,16.250318
15347700,16.250318
15348600,16.250318
15349500,16.250318
15350400,16.250318
15351300,13.12443
15352200,10.172157
15353100,10.172157
15354000,7.388537
15354900,2.307419
15355800,0
15356700,0
15357600,0
15358500,0
15359400,0
15360300,0
15361200,0
15362100,0
15363000,0
15363900,0
15364800,0
15365700,0
15366600,0
15367500,0
15368400,0
15369300,0
15370200,0
15371100,0
15372000,0
15372900,0
15373800,0
15374700,0
15375600,0
15376500,0
15377400,0
15378300,0
15379200,0
15380100,0
15381000,0
15381900,0
15382800,0
15383700,0
15384600,0
15385500,0
15386400,0
15387300,0
15388200,0
15389100,0
15390000,0
15390900,0
15391800,0
15392700,0
15393600,0
15394500,0
15395400,0
15396300,0
15397200,0
15398100,0
15399000,0
15399900,0
15400800,0
15401700,0
15402600,0
15403500,0
15404400,0
15405300,0
15406200,0
15407100,0
15408000,0
15408900,0
15409800,0
15410700,0
15411600,0
15412500,0
15413400,0
15414300,0
15415200,0
15416100,0
15417000,0
15417900,0
15418800,0
15419700,0
15420600,0
15421500,0
15422400,0
15423300,0
15424200,0
15425100,0
15426000,0
15426900,0
15427800,0
15428700,0
15429600,0
15430500,0
15431400,0
15432300,0
15433200,0
15434100,0
15435000,0
15435900,0
15436800,0
15437700,0
15438600,0
15439500,0
15440400,0
15441300,0
15442200,0
15443100,0
15444000,0
15444900,0
15445800,0
15446700,0
15447600,0
15448500,0
15449400,0
15450300,0
15451200,0
15452100,0
15453000,0
15453900,0
15454800,0
15455700,0
15456600,0
15457500,0
15458400,0
15459300,0
15460200,0
15461100,0
15462000,0
15462900,0
15463800,0
15464700,0
15465600,0
15466500,0
15467400,0
15468300,0
15469200,0
15470100,0
15471000,0
15471900,0
15472800,0
15473700,0
15474600,0
15475500,0
15476400,0
15477300,0
15478200,0
15479100,0
15480000,0
15480900,0
15481800,0
15482700,0
15483600,0
15484500,0
15485400,0
15486300,0
15487200,0
15488100,0
15489000,0
15489900,0
15490800,0
15491700,0
15492600,0
15493500,0
15494400,0
15495300,0
15496200,0
15497100,0
15498000,0
15498900,0
15499800,0
15500700,0
15501600,0
15502500,0
15503400,0
15504300,0
15505200,0
15506100,0
15507000,0
15507900,0
15508800,0
15509700,0
15510600,0
15511500,0
15512400,0
15513300,0
15514200,0
15515100,0
15516000,0
15516900,0
15517800,0
15518700,0
15519600,0
15520500,0
15521400,0
15522300,0
15523200,0
15524100,0
15525000,0
15525900,0
15526800,0
15527700,0
15528600,0
15529500,0
15530400,0
15531300,0
15532200,0
15533100,0
15534000,0
15534900,0
15535800,0
15536700,0
15537600,0
15538500,0
15539400,0
15540300,0
15541200,0
15542100,0
15543000,0
15543900,0
15544800,0
15545700,0
15546600,0
15547500,0
15548400,0
15549300,0
15550200,0
15551100,0
15552000,0
15552900,0
15553800,0
15554700,0
15555600,0
15556500,0
15557400,0
15558300,0
15559200,0
15560100,0
15561000,0
15561900,0
15562800,0
15563700,0
15564600,0
15565500,0
15566400,0
15567300,0
15568200,0
15569100,0
15570000,0
15570900,0
15571800,0
15572700,0
15573600,0
15574500,0
15575400,0
15576300,0
15577200,0
15578100,0
15579000,0
15579900,0
15580800,0
15581700,0
15582600,2.307419
15583500,4.768612
15584400,4.768612
15585300,7.388537
15586200,7.388537
15587100,7.388537
15588000,10.172157
15588900,13.12443
15589800,16.250318
15590700,19.554781
15591600,23.042779
15592500,30.589223
15593400,43.409414
15594300,53.01443
15595200,69.108495
15596100,74.942769
15597000,81.020103
15597900,87.345458
15598800,93.923795
15599700,74.942769
15600600,58.149286
15601500,48.102793
15602400,34.657589
15603300,19.554781
15604200,7.388537
15605100,0
15606000,0
15606900,0
15607800,0
15608700,0
15609600,0
15610500,0
15611400,0
15612300,0
15613200,0
15614100,0
15615000,0
15615900,0
15616800,0
15617700,0
15618600,0
15619500,0
15620400,0
15621300,0
15622200,0
15623100,0
15624000,0
15624900,0
15625800,0
15626700,0
15627600,0
15628500,0
15629400,0
15630300,0
15631200,0
15632100,0
15633000,0
15633900,0
15634800,0
15635700,0
15636600,0
15637500,0
15638400,0
15639300,0
15640200,0
15641100,0
15642000,0
15642900,0
15643800,0
15644700,0
15645600,0
15646500,0
15647400,0
15648300,0
15649200,0
15650100,0
15651000,0
15651900,0
15652800,0
15653700,0
15654600,0
15655500,0
15656400,0
15657300,0
15658200,0
15659100,0
15660000,0
15660900,0
15661800,2.307419
15662700,4.768612
15663600,7.388537
15664500,4.768612
15665400,2.307419
15666300,2.307419
15667200,0
15668100,0
15669000,0
15669900,0
15670800,0
15671700,0
15672600,0
15673500,0
15674400,2.307419
15675300,4.768612
15676200,4.768612
15677100,7.388537
15678000,10.172157
15678900,13.12443
15679800,16.250318
15680700,16.250318
15681600,19.554781
15682500,23.042779
15683400,26.719273
15684300,26.719273
15685200,30.589223
15686100,30.589223
15687000,30.589223
15687900,30.589223
15688800,34.657589
15689700,34.657589
15690600,34.657589
15691500,34.657589
15692400,34.657589
15693300,30.589223
15694200,30.589223
15695100,26.719273
15696000,26.719273
15696900,23.042779
15697800,19.554781
15698700,16.250318
15699600,13.12443
15700500,4.768612
15701400,0
15702300,0
15703200,0
15704100,0
15705000,0
15705900,0
15706800,0
15707700,0
15708600,0
15709500,0
15710400,0
15711300,0
15712200,0
15713100,0
15714000,0
15714900,0
15715800,0
15716700,0
15717600,0
15718500,0
15719400,0
15720300,0
15721200,0
15722100,0
15723000,0
15723900,0
15724800,0
15725700,0
15726600,0
15727500,0
15728400,0
15729300,0
15730200,0
15731100,0
15732000,0
15732900,0
15733800,0
15734700,0
15735600,0
15736500,0
15737400,0
15738300,0
15739200,0
15740100,0
15741000,0
15741900,0
15742800,0
15743700,0
15744600,0
15745500,0
15746400,0
15747300,0
15748200,0
15749100,0
15750000,0
15750900,0
15751800,0
15752700,0
15753600,0
15754500,0
15755400,0
15756300,0
15757200,0
15758100,0
15759000,0
15759900,0
15760800,0
15761700,0
15762600,0
15763500,0
15764400,0
15765300,0
15766200,0
15767100,0
15768000,0
15768900,0
15769800,0
15770700,0
15771600,0
15772500,0
15773400,0
15774300,0
15775200,0
15776100,0
15777000,0
15777900,0
15778800,0
15779700,0
15780600,0
15781500,0
15782400,0
15783300,0
15784200,0
15785100,0
15786000,0
15786900,0
15787800,0
15788700,0
15789600,0
15790500,0
15791400,0
15792300,0
15793200,0
15794100,0
15795000,0
15795900,0
15796800,0
15797700,0
15798600,0
15799500,0
15800400,0
15801300,0
15802200,0
15803100,0
15804000,0
15804900,0
15805800,0
15806700,0
15807600,0
15808500,0
15809400,0
15810300,0
15811200,0
15812100,0
15813000,0
15813900,0
15814800,0
15815700,0
15816600,0
15817500,0
15818400,0
15819300,0
15820200,0
15821100,0
15822000,0
15822900,0
15823800,0
15824700,0
15825600,0
15826500,0
15827400,0
15828300,0
15829200,0
15830100,0
15831000,0
15831900,0
15832800,0
15833700,0
15834600,0
15835500,0
15836400,0
15837300,0
15838200,0
15839100,2.307419
15840000,2.307419
15840900,2.307419
15841800,2.307419
15842700,2.307419
15843600,2.307419
15844500,2.307419
15845400,2.307419
15846300,2.307419
15847200,2.307419
15848100,4.768612
15849000,4.768612
15849900,4.768612
15850800,4.768612
15851700,4.768612
15852600,4.768612
15853500,7.388537
15854400,7.388537
15855300,7.388537
15856200,7.388537
15857100,10.172157
15858000,10.172157
15858900,10.172157
15859800,13.12443
15860700,13.12443
15861600,13.12443
15862500,16.250318
15863400,16.250318
15864300,16.250318
15865200,16.250318
15866100,16.250318
15867000,19.554781
15867900,19.554781
15868800,19.554781
15869700,19.554781
15870600,19.554781
15871500,19.554781
15872400,19.554781
15873300,19.554781
15874200,16.250318
15875100,13.12443
15876000,10.172157
15876900,10.172157
15877800,7.388537
15878700,7.388537
15879600,4.768612
15880500,7.388537
15881400,10.172157
15882300,13.12443
15883200,16.250318
15884100,16.250318
15885000,13.12443
15885900,13.12443
15886800,10.172157
15887700,10.172157
15888600,7.388537
15889500,7.388537
15890400,4.768612
15891300,4.768612
15892200,4.768612
15893100,2.307419
15894000,2.307419
15894900,2.307419
15895800,2.307419
15896700,2.307419
15897600,0
15898500,0
15899400,0
15900300,0
15901200,0
15902100,0
15903000,0
15903900,0
15904800,0
15905700,0
15906600,0
15907500,0
15908400,0
15909300,0
15910200,0
15911100,0
15912000,0
15912900,0
15913800,0
15914700,0
15915600,0
15916500,0
15917400,0
15918300,0
15919200,0
15920100,0
15921000,0
15921900,0
15922800,0
15923700,0
15924600,0
15925500,0
15926400,0
15927300,0
15928200,0
15929100,0
15930000,0
15930900,0
15931800,0
15932700,0
15933600,0
15934500,0
15935400,0
15936300,0
15937200,0
15938100,0
15939000,0
15939900,0
15940800,0
15941700,0
15942600,0
15943500,0
15944400,0
15945300,0
15946200,0
15947100,0
15948000,0
15948900,0
15949800,0
15950700,0
15951600,0
15952500,0
15953400,0
15954300,0
15955200,0
15956100,0
15957000,0
15957900,0
15958800,0
15959700,0
15960600,0
15961500,0
15962400,0
15963300,0
15964200,0
15965100,0
15966000,0
15966900,0
15967800,0
15968700,0
15969600,0
15970500,0
15971400,0
15972300,0
15973200,0
15974100,0
15975000,0
15975900,0
15976800,0
15977700,0
15978600,0
15979500,0
15980400,0
15981300,0
15982200,0
15983100,0
15984000,0
15984900,0
15985800,0
15986700,0
15987600,0
15988500,0
15989400,0
15990300,0
15991200,0
15992100,0
15993000,0
15993900,0
15994800,0
15995700,0
15996600,0
15997500,0
15998400,0
15999300,0
16000200,0
16001100,0
16002000,0
16002900,0
16003800,0
16004700,0
16005600,0
16006500,0
16007400,0
16008300,0
16009200,0
16010100,0
16011000,0
16011900,0
16012800,0
16013700,0
16014600,0
16015500,0
16016400,0
16017300,0
16018200,0
16019100,0
16020000,0
16020900,0
16021800,0
16022700,0
16023600,0
16024500,0
16025400,0
16026300,0
16027200,0
16028100,0
16029000,0
16029900,0
16030800,0
16031700,0
16032600,0
16033500,0
16034400,2.307419
16035300,2.307419
16036200,2.307419
16037100,2.307419
16038000,2.307419
16038900,0
16039800,0
16040700,0
16041600,0
16042500,0
16043400,0
16044300,0
16045200,0
16046100,0
16047000,0
16047900,0
16048800,0
16049700,0
16050600,0
16051500,0
16052400,0
16053300,0
16054200,0
16055100,0
16056000,0
16056900,0
16057800,0
16058700,0
16059600,0
16060500,0
16061400,0
16062300,0
16063200,0
16064100,0
16065000,0
16065900,0
16066800,0
16067700,0
16068600,0
16069500,0
16070400,0
16071300,0
16072200,0
16073100,0
16074000,0
16074900,0
16075800,0
16076700,0
16077600,0
16078500,0
16079400,0
16080300,0
16081200,0
16082100,0
16083000,0
16083900,0
16084800,0
16085700,0
16086600,0
16087500,0
